Customer_ID,Age,Gender,Marital_Status,Number_of_Children,Education_Level,Annual_Income,Number_of_Accounts,Total_Credit_Line
1376386,23,Female,Single,2,High School,61568.0,3,53177.61810746214
8890705,63,Female,Married,1,Ph.D.,140608.0,3,186787.7231932307
6480909,45,Female,Married,2,High School,70720.0,4,95911.98761214351
4788659,69,Female,Single,3,No Education,59904.0,4,147804.50240913607
3553773,74,Female,Single,3,Bachelor's Degree,103584.0,4,140688.3130108214
4756658,72,Female,Single,1,Master's Degree,123552.0,2,92973.02190471915
4385203,63,Male,Married,2,High School,78208.0,4,130379.81043298641
5747597,58,Male,Married,0,High School,76128.0,2,28161.358679466197
9192471,60,Male,Single,2,No Education,56160.0,3,98602.72766049151
4170456,45,Male,Married,1,High School,70720.0,3,87721.92487021018
7803010,58,Male,Single,1,Ph.D.,138528.0,2,79728.81323085165
8455509,56,Male,Single,3,High School,75296.0,4,113516.69833998385
8947366,73,Female,Married,4,High School,82368.0,6,612396.6235642456
8218771,37,Female,Married,0,High School,67392.0,2,36136.27887051608
2915373,33,Female,Married,1,Bachelor's Degree,86528.0,3,56006.73997653388
5816148,70,Male,Married,3,Bachelor's Degree,101920.0,5,508056.21955485817
3564494,74,Male,Single,1,Bachelor's Degree,103584.0,2,49897.927017739086
4520636,74,Male,Married,1,High School,82784.0,3,104756.77221703468
8151644,44,Male,Single,1,High School,70304.0,2,28918.10692719668
2641672,42,Male,Married,3,Master's Degree,111072.0,5,637006.0684591297
6201999,39,Female,Married,1,High School,68224.0,3,107297.25329661364
2817078,45,Female,Married,1,High School,70720.0,3,93368.8586065456
6187024,38,Female,Married,0,High School,67808.0,2,33813.249379796944
8691254,24,Female,Single,0,Bachelor's Degree,82784.0,1,16428.381231233518
5664624,28,Female,Married,0,High School,63648.0,2,31083.04620574326
8791874,79,Female,Married,4,High School,84864.0,6,880582.7661439037
8852701,26,Male,Single,1,High School,62816.0,2,30650.33251959175
8980695,42,Female,Married,3,Master's Degree,111072.0,5,425370.61558727804
9764791,21,Female,Single,1,Bachelor's Degree,81536.0,2,44006.00012214574
8706713,28,Female,Single,2,High School,63648.0,3,76853.30608057595
6363768,58,Male,Single,2,High School,76128.0,3,122274.47986020552
4568110,50,Female,Married,4,Bachelor's Degree,93600.0,6,843470.6155762032
1681093,36,Male,Married,0,High School,66976.0,2,27924.731889074457
1169594,22,Female,Single,0,Bachelor's Degree,81952.0,1,13898.394732021718
2768679,73,Male,Single,1,High School,82368.0,2,24468.238856870932
8717635,69,Male,Single,1,High School,80704.0,2,45889.96085158734
2361727,29,Female,Married,0,Bachelor's Degree,84864.0,2,31536.688138180565
2461190,63,Male,Single,1,High School,78208.0,2,35822.422547106056
5283531,58,Female,Single,1,High School,76128.0,2,36575.17572035343
2876317,39,Female,Married,1,Bachelor's Degree,89024.0,3,65597.7335168499
3306734,45,Female,Single,4,Bachelor's Degree,91520.0,5,215974.04537114437
1918366,32,Female,Single,0,High School,65312.0,1,8311.18568256051
1520436,41,Female,Married,3,Bachelor's Degree,89856.0,5,598621.1217271903
6037460,42,Female,Married,0,High School,69472.0,2,43583.660495254706
2545901,36,Female,Married,2,Ph.D.,129376.0,4,236968.88178395433
2821129,35,Male,Married,1,High School,66560.0,3,73450.93321996758
3945605,46,Male,Married,1,High School,71136.0,3,83985.49911661504
6815283,30,Male,Single,1,Bachelor's Degree,85280.0,2,33022.43054420003
2356387,21,Female,Single,0,High School,60736.0,1,11099.772935714369
8243654,71,Male,Married,1,No Education,60736.0,3,72309.10218039977
7884743,36,Male,Married,0,High School,66976.0,2,42696.93838497164
6639196,59,Male,Married,0,No Education,55744.0,2,25753.7150335485
3080156,71,Male,Married,0,High School,81536.0,2,30673.71919949786
4241458,68,Female,Single,1,High School,80288.0,2,26244.581789837735
3341821,64,Male,Single,2,High School,78624.0,3,65196.74857131112
1957050,66,Male,Single,1,High School,79456.0,2,35501.12423800337
9091697,74,Female,Single,2,High School,82784.0,3,80462.38478238581
9086929,34,Female,Married,2,High School,66144.0,4,215344.7800012898
7444890,69,Male,Married,3,High School,80704.0,5,420215.109024424
3585670,64,Female,Single,3,Master's Degree,120224.0,4,246338.33059564646
2497054,35,Male,Single,3,Bachelor's Degree,87360.0,4,143898.33300382033
7738247,45,Female,Married,1,High School,70720.0,3,78180.05204030065
6308981,40,Male,Married,0,Bachelor's Degree,89440.0,2,59126.00455509891
3159834,66,Female,Single,2,Bachelor's Degree,100256.0,3,133548.30799969984
4378812,22,Female,Single,0,Bachelor's Degree,81952.0,1,13247.167343536104
5034535,44,Male,Single,0,No Education,49504.0,1,9067.874909092214
5686833,70,Female,Married,3,Bachelor's Degree,101920.0,5,458876.5737185627
3343306,48,Male,Married,4,High School,71968.0,6,459363.53351550596
5189428,70,Female,Married,3,Master's Degree,122720.0,5,336078.0498229695
4375696,67,Male,Married,0,High School,79872.0,2,39898.65043405494
6784232,62,Female,Married,3,High School,77792.0,5,172810.4997795997
1906519,50,Male,Single,1,High School,72800.0,2,32869.63871876664
4101920,26,Male,Single,0,High School,62816.0,1,9767.13395853021
7034776,65,Male,Single,1,High School,79040.0,2,48061.60370984641
4695097,58,Female,Married,4,High School,76128.0,6,659450.9248197126
1497600,39,Female,Married,1,Master's Degree,109824.0,3,148567.29955814482
6478856,33,Female,Married,1,No Education,44928.0,3,66811.64338814723
3773129,51,Male,Single,2,Bachelor's Degree,94016.0,3,79126.6461669743
1683605,64,Male,Single,4,Bachelor's Degree,99424.0,5,694047.4762977635
5965005,58,Male,Married,1,High School,76128.0,3,74737.96900214831
7287568,35,Male,Married,0,High School,66560.0,2,31920.838135013953
9433850,62,Male,Single,2,High School,77792.0,3,66564.12628176477
3278615,53,Female,Married,1,Bachelor's Degree,94848.0,3,49112.00943289394
2189524,64,Female,Married,0,High School,78624.0,2,41260.17551478487
6065199,43,Male,Single,2,Master's Degree,111488.0,3,137677.69983232854
4140738,49,Female,Married,2,High School,72384.0,4,185626.00446643916
6817247,68,Female,Married,1,High School,80288.0,3,72899.67567038999
6528081,58,Female,Married,1,Bachelor's Degree,96928.0,3,134601.12713128532
3234882,77,Female,Married,3,Bachelor's Degree,104832.0,5,371849.08615582343
6833252,39,Male,Married,0,High School,68224.0,2,32756.347668302442
6032563,33,Female,Single,2,Master's Degree,107328.0,3,126717.96153783168
8481979,31,Male,Married,2,High School,64896.0,4,203815.90118703438
9314689,20,Female,Single,2,Bachelor's Degree,81120.0,3,91766.35831836212
7367853,70,Male,Married,2,High School,81120.0,4,136600.82859989032
4870348,39,Male,Single,3,High School,68224.0,4,179778.50629946365
9699790,78,Male,Married,2,Bachelor's Degree,105248.0,4,158502.69602941695
9426419,59,Female,Single,2,Master's Degree,118144.0,3,192319.67329561978
8475028,71,Female,Single,1,High School,81536.0,2,29219.352555076173
4860095,50,Male,Single,3,Bachelor's Degree,93600.0,4,203905.34256315796
7348341,66,Female,Single,2,Master's Degree,121056.0,3,106551.15641163058
5844437,56,Male,Single,1,Bachelor's Degree,96096.0,2,73848.3680669404
3973078,63,Female,Married,1,High School,78208.0,3,141448.81708808325
7387424,67,Female,Married,1,High School,79872.0,3,138377.5979455509
1821535,22,Male,Single,1,No Education,40352.0,2,20537.27162674944
5489213,39,Male,Married,1,High School,68224.0,3,112897.54845745949
2401293,43,Male,Married,1,High School,69888.0,3,93494.05304158741
1302024,39,Female,Married,0,High School,68224.0,2,26235.41015333905
1888684,35,Male,Married,1,High School,66560.0,3,63725.41165439568
7131579,36,Female,Married,0,Bachelor's Degree,87776.0,2,35651.52464081266
5366872,71,Male,Single,0,High School,81536.0,1,13618.69483450078
3414532,24,Female,Single,0,No Education,41184.0,1,7789.292743139144
5656390,72,Male,Married,2,Bachelor's Degree,102752.0,4,189517.243839884
6102647,56,Male,Single,3,High School,75296.0,4,245926.51407730192
9888679,52,Female,Married,2,No Education,52832.0,4,178063.2966457893
5159651,76,Male,Single,0,High School,83616.0,1,12760.265207046645
2337365,25,Male,Single,2,Bachelor's Degree,83200.0,3,60339.50848310085
2653293,71,Male,Married,3,High School,81536.0,5,457081.47521047463
2927302,48,Male,Single,2,Bachelor's Degree,92768.0,3,84663.84795995052
3721244,71,Female,Single,3,High School,81536.0,4,210096.75006836202
3435356,44,Male,Married,1,No Education,49504.0,3,67859.06529580099
5837338,26,Male,Single,3,Bachelor's Degree,83616.0,4,160539.89726974635
7858237,76,Female,Married,2,No Education,62816.0,4,74700.58101666675
5624144,57,Male,Married,0,High School,75712.0,2,32368.661732879118
3239537,61,Male,Single,2,Bachelor's Degree,98176.0,3,85801.89668664477
8425480,61,Male,Single,3,Bachelor's Degree,98176.0,4,283188.064262951
6670490,44,Male,Married,0,No Education,49504.0,2,17206.900064918827
4762331,59,Male,Married,1,Bachelor's Degree,97344.0,3,64206.59970528864
5981508,68,Female,Married,4,Ph.D.,142688.0,6,1393875.5912921194
6263297,71,Female,Married,2,No Education,60736.0,4,160940.09867020062
8960654,71,Male,Married,1,High School,81536.0,3,77192.1148354508
5406367,50,Male,Married,1,High School,72800.0,3,83129.1593609319
1553311,70,Female,Single,3,Bachelor's Degree,101920.0,4,124739.59169031872
8519046,47,Male,Married,4,Bachelor's Degree,92352.0,6,455170.09178922855
8988254,53,Female,Married,1,Master's Degree,115648.0,3,107914.40764875658
6667918,59,Female,Single,1,Bachelor's Degree,97344.0,2,67350.79026558115
8316262,40,Male,Married,1,High School,68640.0,3,92469.43561262747
6428235,79,Female,Single,1,No Education,64064.0,2,21373.28362958924
4391347,24,Male,Single,2,Bachelor's Degree,82784.0,3,89196.61577802325
9034825,77,Female,Single,4,Bachelor's Degree,104832.0,5,512746.3808576067
5052471,79,Male,Single,1,Bachelor's Degree,105664.0,2,38226.00992185282
3814251,59,Female,Married,1,High School,76544.0,3,122991.26809584655
8089481,53,Male,Married,1,High School,74048.0,3,78617.54045185514
6563545,26,Female,Single,0,High School,62816.0,1,11533.443351060594
2694096,73,Male,Married,1,High School,82368.0,3,94563.0728168839
8919554,66,Male,Single,3,Bachelor's Degree,100256.0,4,271397.5476955838
7847636,31,Female,Married,1,High School,64896.0,3,92350.1735503505
1671233,76,Male,Single,3,Bachelor's Degree,104416.0,4,183320.69160123667
1356115,20,Male,Single,3,High School,60320.0,4,107481.55261301436
9556185,80,Female,Single,2,Bachelor's Degree,106080.0,3,125768.71256856053
9649821,46,Female,Single,0,Bachelor's Degree,91936.0,1,13759.982163981424
3151621,74,Male,Married,1,High School,82784.0,3,110117.6139294329
6537971,46,Female,Single,2,Bachelor's Degree,91936.0,3,110127.65743512558
7597907,52,Female,Married,4,High School,73632.0,6,1063286.9363443735
2979187,31,Female,Married,0,Ph.D.,127296.0,2,83599.3507948626
2028271,69,Male,Married,1,High School,80704.0,3,127597.07459742963
9270849,80,Female,Single,2,High School,85280.0,3,86434.97941369418
8166873,27,Male,Married,0,High School,63232.0,2,24940.07471853475
8381065,20,Female,Single,1,Bachelor's Degree,81120.0,2,58783.78672783209
3319583,50,Female,Married,1,Bachelor's Degree,93600.0,3,94034.72717920537
2171720,21,Male,Single,3,High School,60736.0,4,108855.57394012304
5964820,54,Female,Single,2,High School,74464.0,3,144315.18332407327
7508044,80,Female,Married,0,No Education,64480.0,2,38378.5182394749
1435005,69,Male,Married,1,High School,80704.0,3,83778.14214427551
2605488,29,Female,Single,1,High School,64064.0,2,44383.91025110212
1585501,54,Female,Married,2,High School,74464.0,4,131305.51641984965
6174553,50,Female,Married,3,No Education,52000.0,5,224477.0016011838
8433860,49,Female,Married,1,High School,72384.0,3,64727.67149907413
5933678,48,Female,Married,1,High School,71968.0,3,113261.73928565458
1565850,66,Male,Single,2,High School,79456.0,3,102748.54794317282
3102160,55,Female,Married,0,High School,74880.0,2,42236.68265339146
2897691,42,Female,Married,4,High School,69472.0,6,645059.147339972
3033752,65,Female,Married,4,Master's Degree,120640.0,6,802527.8438978854
1891434,31,Female,Married,2,No Education,44096.0,4,108586.81774818024
9323339,70,Female,Married,2,High School,81120.0,4,157851.4133394901
1664546,74,Female,Married,3,Bachelor's Degree,103584.0,5,512648.8153216435
3360150,63,Male,Married,1,Bachelor's Degree,99008.0,3,112744.97802365643
5995408,24,Male,Single,0,High School,61984.0,1,11030.632206382263
2783931,71,Female,Married,2,No Education,60736.0,4,145765.42925890468
2465453,56,Female,Married,2,Master's Degree,116896.0,4,363391.1550734713
2001000,61,Male,Married,1,Bachelor's Degree,98176.0,3,87023.34933327473
3367728,52,Female,Single,3,Master's Degree,115232.0,4,444459.7377590034
3564036,36,Female,Single,2,High School,66976.0,3,70649.04236406385
8599574,23,Male,Married,2,High School,61568.0,4,154466.75837985383
3702345,73,Male,Single,2,High School,82368.0,3,69374.35452053079
9335221,37,Female,Single,2,Master's Degree,108992.0,3,89021.36560107539
4779797,69,Male,Married,1,High School,80704.0,3,99912.81428741824
8239373,65,Female,Married,3,Master's Degree,120640.0,5,621075.9720330699
1308907,64,Female,Married,4,Master's Degree,120224.0,6,1115029.5876665944
3781085,70,Male,Married,4,Bachelor's Degree,101920.0,6,1387956.3329083044
5871524,73,Male,Single,2,High School,82368.0,3,91897.3499212249
4127349,66,Female,Single,4,Master's Degree,121056.0,5,657010.4980466152
1988119,55,Male,Married,0,Bachelor's Degree,95680.0,2,42997.062712246254
8252464,42,Male,Single,2,High School,69472.0,3,96988.88128288623
4434741,46,Female,Married,4,Ph.D.,133536.0,6,1027364.090338591
5818052,44,Female,Married,2,Master's Degree,111904.0,4,188259.4684604939
8489847,59,Female,Married,1,High School,76544.0,3,106452.0829053082
9129024,24,Male,Married,1,High School,61984.0,3,92766.85243909522
1904113,77,Female,Married,4,Bachelor's Degree,104832.0,6,320201.6592138766
3325944,41,Female,Married,1,Ph.D.,131456.0,3,122618.27310704601
1389484,72,Male,Married,2,Bachelor's Degree,102752.0,4,102119.78448266495
8041968,22,Female,Single,3,High School,61152.0,4,129587.17142155791
6503634,65,Female,Single,4,Ph.D.,141440.0,5,376735.4952643799
1743035,48,Male,Single,2,No Education,51168.0,3,52977.49559274004
7758038,20,Female,Married,0,High School,60320.0,2,35741.92962187194
1998440,48,Female,Married,3,High School,71968.0,5,274791.7985297792
4273250,41,Female,Married,2,High School,69056.0,4,141785.04332245488
5589719,22,Male,Married,2,Bachelor's Degree,81952.0,4,217420.31249656627
6061725,36,Female,Single,2,Master's Degree,108576.0,3,109775.84316798284
4932977,49,Female,Single,0,High School,72384.0,1,12751.45504498962
6514346,59,Male,Married,1,High School,76544.0,3,43165.85210038692
5811359,50,Female,Married,1,High School,72800.0,3,69647.5592316571
5015626,66,Male,Single,0,Master's Degree,121056.0,1,23916.135865234854
5849536,61,Female,Married,2,Master's Degree,118976.0,4,392252.5146959404
7628604,21,Female,Single,0,High School,60736.0,1,10928.052778219822
7640641,20,Female,Single,1,High School,60320.0,2,22899.47582877868
1884521,50,Female,Married,4,Ph.D.,135200.0,6,847252.8183128567
1301192,22,Male,Single,0,High School,61152.0,1,7967.670611985859
6733292,58,Male,Married,3,Bachelor's Degree,96928.0,5,311962.7220520437
1601949,36,Male,Married,0,High School,66976.0,2,41804.25974280793
8073500,44,Female,Married,3,High School,70304.0,5,543611.4325151431
6373317,64,Female,Single,2,High School,78624.0,3,70953.12582753353
6304966,67,Male,Single,2,Bachelor's Degree,100672.0,3,102068.78496600618
6774574,48,Female,Married,4,High School,71968.0,6,524654.3472870063
9546843,36,Male,Married,1,High School,66976.0,3,103037.6607368823
3481569,58,Female,Single,3,High School,76128.0,4,158739.5431735273
7255163,78,Female,Single,2,High School,84448.0,3,160748.62985412873
5088414,47,Female,Married,2,Ph.D.,133952.0,4,393995.1664755287
4772762,45,Female,Single,1,Bachelor's Degree,91520.0,2,60144.18311647328
2340958,26,Female,Single,1,High School,62816.0,2,45146.02893293052
9193171,51,Male,Married,4,High School,73216.0,6,360780.8414849108
5579904,42,Female,Married,4,No Education,48672.0,6,390014.74679870455
1552571,29,Female,Single,1,High School,64064.0,2,29718.78792798445
2963057,70,Female,Married,3,High School,81120.0,5,359411.14843529684
7360430,59,Male,Married,3,Bachelor's Degree,97344.0,5,431115.79364774557
7724186,66,Female,Single,3,Bachelor's Degree,100256.0,4,180646.14374172266
5999740,37,Male,Married,3,Bachelor's Degree,88192.0,5,396679.8559697069
2401831,54,Male,Married,2,High School,74464.0,4,191436.83414525603
5743817,62,Female,Married,2,High School,77792.0,4,160544.42754250672
5142333,38,Female,Married,0,Master's Degree,109408.0,2,49952.53296556265
7779416,79,Male,Married,1,High School,84864.0,3,90528.83716194994
